188.78	-10.76
190.15	-10.76
191.52	-10.76
192.91	-10.76
194.31	-10.77
195.72	-10.77
197.13	-10.76
198.56	-10.76
200	-10.76
201.45	-10.76
202.91	-10.76
204.38	-10.76
205.86	-10.76
207.35	-10.76
208.85	-10.76
210.37	-10.76
211.89	-10.72
213.42	-10.7
214.97	-10.73
216.53	-10.75
218.1	-10.76
219.68	-10.75
221.27	-10.71
222.87	-10.7
224.48	-10.7
226.11	-10.7
227.75	-10.7
229.4	-10.68
231.06	-10.65
232.73	-10.65
234.42	-10.65
236.12	-10.65
237.83	-10.62
239.55	-10.59
241.29	-10.59
243.04	-10.59
244.8	-10.56
246.57	-10.54
248.36	-10.54
250.15	-10.54
251.97	-10.49
253.79	-10.49
255.63	-10.49
257.48	-10.47
259.35	-10.45
261.23	-10.45
263.12	-10.44
265.03	-10.4
266.95	-10.38
268.88	-10.38
270.83	-10.38
272.79	-10.38
274.76	-10.34
276.76	-10.32
278.76	-10.33
280.78	-10.34
282.81	-10.34
284.86	-10.34
286.93	-10.3
289	-10.29
291.1	-10.27
293.21	-10.27
295.33	-10.27
297.47	-10.27
299.63	-10.27
301.8	-10.27
303.98	-10.27
306.18	-10.27
308.4	-10.27
310.64	-10.27
312.89	-10.27
315.15	-10.27
317.44	-10.25
319.74	-10.24
322.05	-10.2
324.39	-10.16
326.74	-10.16
329.1	-10.16
331.49	-10.16
333.89	-10.16
336.31	-10.16
338.74	-10.16
341.2	-10.16
343.67	-10.16
346.16	-10.12
348.67	-10.1
351.19	-10.1
353.74	-10.1
356.3	-10.1
358.88	-10.1
361.48	-10.1
364.1	-10.1
366.74	-10.1
369.39	-10.1
372.07	-10.06
374.76	-10.05
377.48	-10.05
380.21	-10.05
382.97	-10.04
385.74	-10.03
388.54	-10.01
391.35	-10
394.19	-9.99
397.04	-9.99
399.92	-9.99
402.81	-9.99
405.73	-9.99
408.67	-9.99
411.63	-9.94
414.61	-9.94
417.62	-9.93
420.64	-9.92
423.69	-9.92
426.76	-9.9
429.85	-9.88
432.97	-9.88
436.1	-9.88
439.26	-9.88
442.44	-9.85
445.65	-9.83
448.88	-9.83
452.13	-9.81
455.4	-9.8
458.7	-9.83
462.03	-9.83
465.37	-9.83
468.74	-9.81
472.14	-9.77
475.56	-9.77
479.01	-9.77
482.48	-9.75
485.97	-9.77
489.49	-9.78
493.04	-9.78
496.61	-9.75
500.21	-9.72
503.83	-9.72
507.48	-9.74
511.16	-9.75
514.86	-9.72
518.59	-9.72
522.35	-9.69
526.13	-9.78
529.94	-9.8
533.78	-9.77
537.65	-9.77
541.54	-9.76
545.46	-9.7
549.42	-9.69
553.4	-9.75
557.41	-9.72
561.44	-9.69
565.51	-9.75
569.61	-9.72
573.73	-9.68
577.89	-9.66
582.08	-9.65
586.29	-9.61
590.54	-9.69
594.82	-9.72
599.13	-9.75
603.47	-9.71
607.84	-9.69
612.24	-9.72
616.68	-9.75
621.15	-9.72
625.64	-9.7
630.18	-9.67
634.74	-9.65
639.34	-9.69
643.97	-9.66
648.64	-9.66
653.34	-9.66
658.07	-9.66
662.84	-9.66
667.64	-9.64
672.47	-9.64
677.35	-9.64
682.25	-9.64
687.2	-9.64
692.17	-9.66
697.19	-9.63
702.24	-9.58
707.33	-9.58
712.45	-9.58
717.61	-9.58
722.81	-9.55
728.05	-9.5
733.32	-9.42
738.63	-9.35
743.98	-9.31
749.37	-9.26
754.8	-9.21
760.27	-9.2
765.78	-9.2
771.32	-9.2
776.91	-9.2
782.54	-9.2
788.21	-9.2
793.92	-9.22
799.67	-9.24
805.46	-9.26
811.3	-9.28
817.18	-9.3
823.1	-9.32
829.06	-9.34
835.06	-9.38
841.11	-9.41
847.21	-9.45
853.34	-9.47
859.53	-9.48
865.75	-9.5
872.02	-9.52
878.34	-9.54
884.7	-9.56
891.11	-9.58
897.57	-9.6
904.07	-9.6
910.62	-9.58
917.22	-9.58
923.86	-9.58
930.55	-9.55
937.3	-9.51
944.09	-9.47
950.92	-9.43
957.81	-9.39
964.75	-9.34
971.74	-9.29
978.78	-9.21
985.87	-9.17
993.01	-9.17
1000.21	-9.17
1007.45	-9.16
1014.75	-9.15
1022.1	-9.13
1029.51	-9.12
1036.96	-9.08
1044.48	-9.06
1052.04	-9.04
1059.66	-9.02
1067.34	-9.01
1075.07	-8.97
1082.86	-8.95
1090.7	-8.97
1098.61	-8.81
1106.56	-8.69
1114.58	-8.64
1122.65	-8.68
1130.79	-8.64
1138.98	-8.6
1147.23	-8.57
1155.54	-8.51
1163.91	-8.46
1172.34	-8.48
1180.84	-8.42
1189.39	-8.3
1198.01	-8.17
1206.69	-8.21
1215.43	-8.2
1224.23	-8.16
1233.1	-8.13
1242.03	-8.08
1251.03	-8.12
1260.09	-8.08
1269.22	-8.15
1278.42	-8.05
1287.68	-7.93
1297.01	-7.85
1306.4	-7.93
1315.87	-7.91
1325.4	-7.87
1335	-7.86
1344.67	-7.82
1354.41	-7.82
1364.22	-7.8
1374.11	-7.86
1384.06	-7.74
1394.09	-7.62
1404.19	-7.53
1414.36	-7.64
1424.61	-7.58
1434.93	-7.56
1445.32	-7.49
1455.79	-7.45
1466.34	-7.41
1476.96	-7.4
1487.66	-7.45
1498.44	-7.35
1509.29	-7.25
1520.22	-7.16
1531.24	-7.15
1542.33	-7.12
1553.5	-7.09
1564.76	-7.06
1576.09	-7.05
1587.51	-6.99
1599.01	-7.11
1610.59	-7
1622.26	-6.89
1634.01	-6.84
1645.85	-6.93
1657.77	-6.93
1669.78	-6.94
1681.88	-6.95
1694.06	-6.97
1706.34	-6.98
1718.7	-7.11
1731.15	-7.05
1743.69	-6.98
1756.32	-6.97
1769.04	-7.09
1781.86	-7.13
1794.77	-7.12
1807.77	-7.18
